98,homogeneos,Hormigones especiales,7,Horm c/ vermiculita d=500,500,0.14,1000,0,0,0,0,0.11,0.75,0.1
99,homogeneos,Hormigones especiales,7,Horm c/ vermiculita d=600,600,0.16,1000,0,0,0,0,0.11,0.75,0.1
100,homogeneos,Hormigones especiales,7,Horm celular d=600,600,0.16,880,0,0,0,0,0.11,3.5,0.26
101,homogeneos,Hormigones especiales,7,Horm celular d=800,800,0.22,880,0,0,0,0,0.11,3.5,0.26
102,homogeneos,Hormigones especiales,7,Horm celular d=1000,1000,0.3,880,0,0,0,0,0.11,3.5,0.26
103,homogeneos,Hormigones especiales,7,Horm celular d=1200,1200,0.4,880,0,0,0,0,0.11,3.5,0.26
104,homogeneos,Hormigones especiales,7,Horm celular d=1400,1400,0.5,880,0,0,0,0,0.11,3.5,0.26
105,homogeneos,Hormigones especiales,7,Horm c/ cascara de arroz d=1100,1100,0.37,1000,0,0,0,0,0.07,3.5,0.26
106,homogeneos,Hormigones especiales,7,Horm c/ cascara de arroz d=1300,1300,0.45,1000,0,0,0,0,0.06,3.5,0.26
107,homogeneos,Hormigones especiales,7,Horm c/ cascara de arroz d=1600,1600,0.63,1000,0,0,0,0,0.05,3.5,0.26
108,homogeneos,Hormigones especiales,7,Horm c/ cascara de arroz d=2000,2000,1.09,1000,0,0,0,0,0.04,3.5,0.26
109,homogeneos,Hormigones especiales,7,Horm c/ poliest expand d=300,300,0.09,1000,0,0,0,0,0.14,3.5,0.26
110,homogeneos,Hormigones especiales,7,Horm c/ poliest expand d=500,500,0.15,1000,0,0,0,0,0.12,3.5,0.26
111,homogeneos,Hormigones especiales,7,Horm c/ poliest expand d=1000,1000,0.26,1000,0,0,0,0,0.11,3.5,0.26
112,homogeneos,Hormigones especiales,7,Horm c/ poliest expand  d=1300,1300,0.35,1000,0,0,0,0,0.08,3.5,0.26
113,homogeneos,Hormigones especiales,7,Horm c/ fibras celulosicas d=300,300,0.09,1000,0,0,0,0,0.16,3.5,0.26
114,homogeneos,Hormigones especiales,7,Horm c/ fibras celulosicas d=400,400,0.14,1000,0,0,0,0,0.15,3.5,0.26
115,homogeneos,Hormigones especiales,7,Hormigon con fibras de vidrio resistentes,2100,1.11,1000,0,0,0,0,0.022,3.5,0.26
116,homogeneos,Hormigones especiales,7,Hormigon refractario,900,0.18,1000,0,0,0,0,0.08,3.5,0.26
117,homogeneos,Hormigones especiales,7,Hormigon con carbon,600,0.13,1000,0,0,0,0,0.15,3.5,0.26
118,homogeneos,Hormigones especiales,7,Horm c/ viruta de madera d=400,400,0.14,1000,0,0,0,0,0.16,3.5,0.26
119,homogeneos,Hormigones especiales,7,Horm c/ viruta de madera d=500,500,0.16,1000,0,0,0,0,0.15,3.5,0.26
120,homogeneos,Morteros y revoques,8,Mortero de cemento,0,1.13,1000,0,0,0,0,0.022,0,0
121,homogeneos,Morteros y revoques,8,Mortero de cal y cemento,800,1.13,1000,0,0,0,0,0.044,0,0
122,homogeneos,Morteros y revoques,8,Mortero de cal y cemento con siliconas,100,1.13,1000,0,0,0,0,0.027,0,0
123,homogeneos,Morteros y revoques,8,Mortero de cal y cemento con imp. de cal,700,1.13,1000,0,0,0,0,0.037,0,0
124,homogeneos,Morteros y revoques,8,Mortero de cal y yeso,400,0.7,1000,0,0,0,0,0.05,0,0
125,homogeneos,Morteros y revoques,8,Mortero de yeso con arena,400,0.65,1000,0,0,0,0,0.065,0,0
126,homogeneos,Morteros y revoques,8,Mortero de yeso  ,200,0.64,1000,0,0,0,0,0.07,0,0
127,homogeneos,Aislantes,9,Lana de vidrio d=9,9,0.045,656,0,0,0,0,0.5,27,1.35
128,homogeneos,Aislantes,9,Lana de vidrio d=12,12,0.043,656,0,0,0,0,0.5,27,1.35
